temporada,categoria,competicion,grupo,jornada,cod_acta,equipo_local,equipo_visitante,equipo,rival,local_visitante,evento,minuto,parte,jugador,tipo_gol,jugador_entra,jugador_sale,num_sustitucion,resultado_parcial
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,visitante,sustitucion,60,2,,,"GUERRERO NIEVES, FRANCISCO J","SANMARTIN LAREO, MANUEL ANGEL",2,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,sustitucion,61,2,,,"GONZALEZ EIRAS, FABIO J","KHALLOUK EL AMRANI, MOHAMED",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,sustitucion,64,2,,,"OTERO MARTINEZ, CHRISTIAN","FERNANDEZ REBOREDO, JUAN",2,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,sustitucion,64,2,,,"SANTISO TORREIRO, RICARDO","OTERO IGLESIAS, OSCAR",3,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,visitante,sustitucion,70,2,,,"GARCÍA CASAL, SANTIAGO","MÍGUEZ SANMARTÍN, MIGUEL",3,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,tarjeta amarilla,77,2,"JACOME AMARANTE, IVAN",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,sustitucion,83,2,,,"MENDEZ REIMONDEZ, SANTIAGO","JACOME AMARANTE, IVAN",4,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,local,gol,85,2,"GARCÍA CASAL, SANTIAGO",propia puerta,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186985,S.D. CRUCES,A.C.U.D. CAMPORRAPADO,A.C.U.D. CAMPORRAPADO,S.D. CRUCES,visitante,tarjeta amarilla,90'+3,2,"ALDREY GONTAD, XIAN",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,gol,15,1,"BARDANCA REY, GONZALO",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,gol,27,1,"MIGUEZ MEIJOMIL, MIGUEL",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,tarjeta amarilla,32,1,"PROL BREA, DIEGO",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,sustitucion,52,2,,,"ALVAREZ BOHORQUEZ, ALEJANDRO JOSUE","ALDREY RODRIGUEZ, PABLO C",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,sustitucion,52,2,,,"FERNANDEZ PEREZ, JESUS DE BELEN","RAMOS CASTRO, ANDRÉS",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,sustitucion,55,2,,,"DUBRA LORENZO, ALEJANDRO","RODRIGUEZ FERNANDEZ, ADRIAN",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,sustitucion,55,2,,,"LIÑARES NOYA, FABIAN","RODRIGUEZ LANDEIRA, SERGIO J",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,gol,56,2,"RAMAS MUIÑO, MARTIN",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,gol,62,2,"GARCIA MARROZOS, XABIER",normal,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,sustitucion,65,2,,,"BERNAL PENAS, LUCAS","GUTIERREZ VAZQUEZ, EDUARDO",3,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,gol,67,2,"RAMAS MUIÑO, MARTIN",normal,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,tarjeta amarilla,70,2,"CERNADAS NOYA, LUCAS",,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,tarjeta amarilla,71,2,"VAZQUEZ LAVANDEIRA, JUAN MANUEL",,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,sustitucion,73,2,,,"BALEATO DOMINGUEZ, MARCO","CERNADAS NOYA, LUCAS",3,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,sustitucion,73,2,,,"NIETO GARCIA, BRAIS","FORJAN GARCIA, ADRIAN",4,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,sustitucion,76,2,,,"RODRIGUEZ VILAS, BRAIS","IGLESIAS QUINTEIRO, JOSE RAMON",4,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,S.D. DUBRA B,C.D.BELVIS,local,tarjeta amarilla,87,2,"RAMAS MUIÑO, MARTIN",,,,,4-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,gol,89,2,"MIGUEZ MEIJOMIL, MIGUEL",normal,,,,4-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186986,S.D. DUBRA B,C.D.BELVIS,C.D.BELVIS,S.D. DUBRA B,visitante,tarjeta amarilla,90'+2,2,"FERNANDEZ PEREZ, JESUS DE BELEN",,,,,4-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,18,1,"LAHSAN, MESAUD MOHAMED FADEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,27,1,"BELENDA GABIN, JORGE",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,gol,36,1,"LAHSAN, MESAUD MOHAMED FADEL",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,gol,37,1,"LAHSAN, MESAUD MOHAMED FADEL",normal,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,40,1,"GARABATO RUIBAL, ANGEL",,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,gol,50,2,"CERVIÑO CARRACEDO, ANDRES",normal,,,,0-3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,gol,51,2,"TOUCEDA GOLDAR, MIGUEL",normal,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,56,2,"VILARES TARRIO, BRAIS",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,sustitucion,56,2,,,"VARELA CAAMAÑO, DANIEL","CEBEY DE LA TORRE, MANUEL",1,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,sustitucion,56,2,,,"FERREIRA PARENTE, RAUL","CASTRO OTERO, SAMUEL",2,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,sustitucion,58,2,,,"BERTOA VIQUEIRA, JOSE J","VILARES TARRIO, BRAIS",3,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,sustitucion,58,2,,,"SANCHEZ CASTRO, SAMUEL","MARTINEZ DE SANTIAGO, DIEGO",4,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,sustitucion,59,2,,,"RIVEIRA DA COSTA, MARTIN","GOMEZ CORA, ADRIAN",1,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,sustitucion,59,2,,,"GOMEZ LOPEZ, EZEQUIEL","MARQUE PASEIRO, SAMUEL",2,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,sustitucion,59,2,,,"FUENTES CORREA, MANUEL","CERVIÑO CARRACEDO, ANDRES",3,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,sustitucion,63,2,,,"RIVADULLA QUINTAS, LUIS MIGUEL","TOUCEDA GOLDAR, MIGUEL",4,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,sustitucion,63,2,,,"TARRIO MEJUTO, ANGEL","FERREIRO TORRES, BORJA",5,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,sustitucion,66,2,,,"ROA BECERRA, JAVIER","BELENDA GABIN, JORGE",5,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,68,2,"RIVADULLA QUINTAS, LUIS MIGUEL",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,73,2,"MUÑIZ SANMARTIN, EDUARDO",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,78,2,"TOUCEDA GOLDAR, MIGUEL",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,78,2,"GONZALEZ SANMARTIN, SERGIO",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,79,2,"BERTOA VIQUEIRA, JOSE J",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,86,2,"BECERRA VARELA, ESTEBAN",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186987,TRAZO C.F.,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,TRAZO C.F.,visitante,tarjeta amarilla,90,2,"FERNÁNDEZ RIVAS, MARTÍN",,,,,0-4
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,37,1,"DE SOUSA OLIVEIRA, THIAGO",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,gol,39,1,"FERREIRO RIAL, RUBEN",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,44,1,"GONZALEZ CARBALLO, ANXO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,sustitucion,46,2,,,"CEREIJO IGLESIAS, ALBERTO L","CANABAL CASTRO, ISMAEL",1,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,52,2,"PAN PEREZ PUJOL, PABLO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,tarjeta amarilla,57,2,"FUENTES PARRA, DANIEL",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,tarjeta roja,63,2,"TRILLO BUJAN, ISAAC",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,71,2,,,"RODRIGUEZ ESPIÑA, ALEJANDRO","DOS SANTOS MARQUES, ALEANDRO",1,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,71,2,,,"NIETO GOMEZ, JAVIER","CASTRO MOAR, BRAIS",2,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,sustitucion,72,2,,,"PORTOS VILLAR, BORJA","PAZO DURO, JAVIER",2,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,76,2,"NIETO GOMEZ, JAVIER",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,76,2,,,"VALVERDE ESTENS, TIAGO","PAN PEREZ PUJOL, PABLO",3,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,sustitucion,83,2,,,"RIAL CHICO, DANIEL","MAESTRE CALVO, DAVID RAFAEL",3,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,84,2,,,"TABOADA MATO, DAVID","LISTE MONTOIRO, FRANCISCO",4,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,sustitucion,87,2,,,"ORTIZ MOLINA, JHON ALI","GOMES TAVARES, RAFAEL ANDRE",4,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,90'+1,2,"REY MILLAN, DAVID",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,90'+2,2,"RODRIGUEZ ESPIÑA, ALEJANDRO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,local,tarjeta roja,90'+2,2,"SUAREZ CALVIÑO, SANTIAGO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186988,S.D. VILLESTRO,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,S.D. VILLESTRO,visitante,tarjeta amarilla,90'+1,2,"FERREIRO RIAL, RUBEN",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,sustitucion,9,1,,,"MUIÑA BARREIRO, ALEJANDRO","NUÑEZ BARRAL, SEBASTIAN",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,gol,13,1,"TEMBRA SOUTO, SANTIAGO",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,gol,16,1,"SENDE MALLO, DIEGO",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,gol,47,2,"BESTEIRO SAEZ, JAVIER",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,sustitucion,54,2,,,"CALVO CUTRIN, RAUL","DE LA TORRE CUEVAS, FERNANDO",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,tarjeta amarilla,58,2,"SENDE MALLO, DIEGO",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,59,2,"VILAS CONSTANTINO, ADRIAN",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,59,2,"VILAS CONSTANTINO, BORJA",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,sustitucion,63,2,,,"MEIJOME QUINTANA, RODRIGO","VILAS CONSTANTINO, ADRIAN",3,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,sustitucion,63,2,,,"TORRES SUAREZ, SANTIAGO","MOSQUERA GARRIDO, DIEGO",4,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,sustitucion,69,2,,,"CASAL ALVAREZ, DAVID","MACEIRA MATO, ALFONSO",1,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,sustitucion,69,2,,,"LOUZAO FERNANDEZ, MANUEL","RENDO GUITIAN, ALEXANDRE",2,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,sustitucion,69,2,,,"CHAS BROCOS, IAGO SENEN","REY CALVO, BRAIS",3,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,76,2,"MUIÑA BARREIRO, ALEJANDRO",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,79,2,"MUIÑA BARREIRO, ALEJANDRO",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,C.D. SAN MAMED,S.D.C. RECESENDE,local,gol,81,2,"CHAS BROCOS, IAGO SENEN",normal,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,85,2,"TORRES SUAREZ, SANTIAGO",,,,,3-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,6,1186989,C.D. SAN MAMED,S.D.C. RECESENDE,S.D.C. RECESENDE,C.D. SAN MAMED,visitante,tarjeta amarilla,90'+1,2,"ALDREY MÍGUEZ, MANUEL",,,,,3-1
