cod_primaria,categoria,cod_competicion,competicion,cod_grupo,grupo
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24075357,GRUPO 2 | COPA FEDERACIÓN | GRUPO 2
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24075358,GRUPO 2 | COPA FEDERACIÓN | GRUPO 3
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,23111746,GRUPO 3 | LIGA
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,22552710,GRUPO 4 | LIGA
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24026078,GRUPO 4 | COPA | GRUPO A
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24026079,GRUPO 4 | COPA | GRUPO B
1000120,SENIOR FEMENINO FUTBOL SALA,20137420,SENIOR FEMENINO - PRIMERA FUTGAL F.S.,24026080,GRUPO 4 | COPA | GRUPO C
1000120,SENIOR FEMENINO FUTBOL SALA,20137478,SENIOR FEMENINO - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24107132,LUGO | FASE FINAL COPA FEDERACIÓN
1000120,SENIOR FEMENINO FUTBOL SALA,20137478,SENIOR FEMENINO - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24107195,OURENSE | COPA DEPUTACION
1000120,SENIOR FEMENINO FUTBOL SALA,20137478,SENIOR FEMENINO - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24102044,PONTEVEDRA | COPA
1000120,SENIOR FEMENINO FUTBOL SALA,23084243,SENIOR FEMENINO - SEGUNDA FUTGAL F.S.,23084341,VIGO - PONTEVEDRA | GRUPO 1
1000120,SENIOR FEMENINO FUTBOL SALA,23084243,SENIOR FEMENINO - SEGUNDA FUTGAL F.S.,24026074,COPA VIGO - PONTEVEDRA | GRUPO A
1000120,SENIOR FEMENINO FUTBOL SALA,23084243,SENIOR FEMENINO - SEGUNDA FUTGAL F.S.,24026075,COPA VIGO - PONTEVEDRA | GRUPO B
1000120,SENIOR FEMENINO FUTBOL SALA,23084243,SENIOR FEMENINO - SEGUNDA FUTGAL F.S.,24026076,COPA VIGO - PONTEVEDRA | GRUPO C
1000120,SENIOR FEMENINO FUTBOL SALA,23084243,SENIOR FEMENINO - SEGUNDA FUTGAL F.S.,24026077,COPA VIGO - PONTEVEDRA | GRUPO D
1000120,SENIOR FEMENINO FUTBOL SALA,24103359,SENIOR FEMENINO - SEGUNDA FUTGAL F.S. > ELIMINATORIA,24103360,PONTEVEDRA | COPA
1000120,SENIOR FEMENINO FUTBOL SALA,21915705,V COPA DEPUTACIÓN DE LUGO DE FÚTBOL SALA 2024 - FEMININA (NON OFICIAL),21917153,FEMININO
1000120,JUVENIL FEMENINO FÚTBOL SALA,20137593,XUVENIL FEMENINO - PREFERENTE FUTGAL | ELIMINATORIA,24026046,2ª FASE XUVENIL FEMENINA
1000120,JUVENIL FEMENINO FÚTBOL SALA,22634897,XUVENIL FEMENINO - PREFERENTE FUTGAL F.S.,22635078,GRUPO A | NO OFICIAL
1000120,JUVENIL FEMENINO FÚTBOL SALA,22634897,XUVENIL FEMENINO - PREFERENTE FUTGAL F.S.,22635267,GRUPO B | NO OFICIAL
1000120,JUVENIL FEMENINO FÚTBOL SALA,22634897,XUVENIL FEMENINO - PREFERENTE FUTGAL F.S.,22635370,GRUPO C | NO OFICIAL
1000120,JUVENIL FEMENINO FÚTBOL SALA,22634897,XUVENIL FEMENINO - PREFERENTE FUTGAL F.S.,22635417,GRUPO D | NO OFICIAL
1000120,JUVENIL FÚTBOL SALA,20137592,JUVENIL - PREFERENTE FUTGAL F.S.,22178061,GRUPO ÚNICO
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23560748,FERROL | LIGA | ROBERTO AMADO
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23994751,FERROL | COPA < ROBERTO AMADO
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23583490,SANTIAGO | LIGA
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24006522,SANTIAGO | COPA > GRUPO 1
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24006523,SANTIAGO | COPA > GRUPO 2
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23256418,A CORUÑA | LIGA
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23277676,A CORUÑA | COPA > SUBGRUPO B
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23277640,A CORUÑA | COPA > SUBGRUPO A
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23277675,A CORUÑA | COPA > SUBGRUPO C
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23416210,LUGO | PREVIA
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24013805,LUGO | GRUPO 2
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24013799,LUGO | GRUPO 1
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23113032,LIGA OURENSE
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24024615,OURENSE | COPA DEPUTACION
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23849114,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23849120,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23849124,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23849129,VIGO | LIGA REGULAR > GRUPO 4ª DIVISIÓN
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026125,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026143,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026144,VIGO | COPA FEDERACIÓN > GRUPO C
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026146,VIGO | COPA FEDERACIÓN > GRUPO D
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026122,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026123,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24026124,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23464192,VIGO | FASE PREVIA GRUPO 1
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23464246,VIGO | FASE PREVIA GRUPO 2
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23464280,VIGO | FASE PREVIA GRUPO 3
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23464301,VIGO | FASE PREVIA GRUPO 4
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,23549390,PONTEVEDRA | LIGA
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24016651,PONTEVEDRA | COPA > GRUPO A
1000120,JUVENIL FÚTBOL SALA,20137418,JUVENIL - PRIMERA FUTGAL F.S.,24016653,PONTEVEDRA | COPA > GRUPO B
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24091481,SUR | FASE DE ASCENSO
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24090148,FERROL | FASE FINAL COPA < ROBERTO AMADO
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24083354,SANTIAGO | FINAL COPA
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23288030,A CORUÑA | COPA > ELIMINATORIAS
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24101154,LUGO | COPA
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096828,VIGO | COPA FEDERACIÓN
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096843,VIGO | COPA DELEGACIÓN
1000120,JUVENIL FÚTBOL SALA,20137459,JUVENIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096992,PONTEVEDRA | COPA > ELIMINATORIAS
1000120,JUVENIL FÚTBOL SALA,22781113,JUVENIL - FASE DE ASCENSO PRIMERA FUTGAL F.S. > ELIMINATORIAS,24106508,NORTE | FASE ASCENSO
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,22640772,GRUPO 1
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,22640889,GRUPO 2
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943296,COPA | GRUPO NORTE 1
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943297,COPA | GRUPO NORTE 2
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943303,COPA | GRUPO NORTE 3
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943304,COPA | GRUPO SUR 1
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943305,COPA | GRUPO SUR 2
1000120,CADETE FEMENINO FÚTBOL SALA,22640284,CADETE FEMENINO - PREFERENTE FUTGAL F.S.,23943413,COPA | GRUPO SUR 3
1000120,CADETE FEMENINO FÚTBOL SALA,24033507,PREFERENTE FUTGAL CADETE FEMENINA F.S. | ELIMINATORIAS,24033540,LIGA | FASE FINAL
1000120,CADETE FEMENINO FÚTBOL SALA,24033507,PREFERENTE FUTGAL CADETE FEMENINA F.S. | ELIMINATORIAS,24088657,COPA
1000120,CADETE FÚTBOL SALA,20137642,CADETE - PREFERENTE FUTGAL F.S.,23811662,GRUPO 1 > SUBGRUPO 1º > FASE REGULAR
1000120,CADETE FÚTBOL SALA,20137642,CADETE - PREFERENTE FUTGAL F.S.,23811663,GRUPO 1 > SUBGRUPO 2º > FASE REGULAR
1000120,CADETE FÚTBOL SALA,20137642,CADETE - PREFERENTE FUTGAL F.S.,22178139,GRUPO 1 > SUBGRUPO 1A > FASE PREVIA
1000120,CADETE FÚTBOL SALA,20137642,CADETE - PREFERENTE FUTGAL F.S.,22178286,GRUPO 1 > SUBGRUPO 1B > FASE PREVIA
1000120,CADETE FÚTBOL SALA,20137642,CADETE - PREFERENTE FUTGAL F.S.,22178434,GRUPO 2
1000120,CADETE FÚTBOL SALA,20137659,CADETE - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,24082139,LIGA | ELIMINATORIAS
1000120,CADETE FÚTBOL SALA,20137659,CADETE - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,22187948,COPA GALICIA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23560971,FERROL | LIGA | ROBERTO AMADO
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23583807,SANTIAGO | LIGA > FASE PREVIA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23991825,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 1
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23991826,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 2
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23991827,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 1
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23991828,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 2
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23256421,A CORUÑA | LIGA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23256441,A CORUÑA | COPA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23567776,LUGO | LIGA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24073259,LUGO | COPA | GRUPO A
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24073263,LUGO | COPA | GRUPO B
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23113581,LIGA OURENSE
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24024616,OURENSE | COPA DEPUTACION
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23849149,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23849171,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23849190,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24029760,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24029761,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24029757,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24029758,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24029759,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23464330,VIGO | FASE PREVIA GRUPO 1
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23464331,VIGO | FASE PREVIA GRUPO 2
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23464349,VIGO | FASE PREVIA GRUPO 3
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,23549296,PONTEVEDRA | LIGA
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24016654,PONTEVEDRA | COPA > GRUPO A
1000120,CADETE FÚTBOL SALA,20137417,CADETE - PRIMERA FUTGAL F.S.,24016655,PONTEVEDRA | COPA > GRUPO B
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24061364,FERROL | COPA < ROBERTO AMADO
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24085567,SANTIAGO | FINAL LIGA 1ª DIVISION
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24083430,SANTIAGO | FINAL LIGA 2º DIVISION
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24089494,SANTIAGO | COPA
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23300084,A CORUÑA | COPA > ELIMINATORIAS
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096852,VIGO | COPA FEDERACIÓN
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096860,VIGO | COPA DELEGACIÓN
1000120,CADETE FÚTBOL SALA,20137458,CADETE - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096966,PONTEVEDRA | COPA > ELIMINATORIAS
1000120,CADETE FÚTBOL SALA,22781115,CADETE - FASE DE ASCENSO PRIMERA FUTGAL F.S. > ELIMINATORIAS,24075023,VIGO | FASE ASCENSO
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,22688696,GRUPO 1
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,22688854,GRUPO 2 | NO OFICIAL
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,23943100,COPA | GRUPO NORTE 1
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,23943121,COPA | GRUPO NORTE 2
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,23943124,COPA | GRUPO NORTE 3
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,23943143,COPA | GRUPO SUR 1
1000120,INFANTIL FEMENINO FÚTBOL SALA,22688506,INFANTIL FEMENINO - PREFERENTE FUTGAL F.S.,23943146,COPA | GRUPO SUR 2
1000120,INFANTIL FEMENINO FÚTBOL SALA,24033624,PREFERENTE FUTGAL INFANTIL FEMENINA F.S. | ELIMINATORIAS,24055835,LIGA | FASE FINAL
1000120,INFANTIL FEMENINO FÚTBOL SALA,24033624,PREFERENTE FUTGAL INFANTIL FEMENINA F.S. | ELIMINATORIAS,24091774,COPA | FASE FINAL
1000120,INFANTIL FUTBOL SALA,20137660,INFANTIL - PREFERENTE FUTGAL F.S.,22178573,GRUPO 1
1000120,INFANTIL FUTBOL SALA,20137660,INFANTIL - PREFERENTE FUTGAL F.S.,22178581,GRUPO 2
1000120,INFANTIL FUTBOL SALA,20137661,INFANTIL - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,24082134,LIGA | ELIMINATORIAS
1000120,INFANTIL FUTBOL SALA,20137661,INFANTIL - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,22188062,COPA GALICIA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23561038,FERROL | Gº2 | LIGA | ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23560998,FERROL | Gº1 | LIGA | ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23857521,FERROL | 2ª FASE < GRUPO C | ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23857522,FERROL | 2ª FASE < GRUPO D | ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23857523,FERROL | 2ª FASE < GRUPO E | ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24035038,FERROL | COPA < GRUPO A < ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24035055,FERROL | COPA < GRUPO B < ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23684014,SANTIAGO | LIGA > FASE PREVIA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24004257,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 1
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24004258,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 2
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24004259,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 1
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24004260,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 2
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23256444,A CORUÑA | LIGA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23256447,A CORUÑA | COPA > SUBGRUPO A
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23257059,A CORUÑA | COPA > SUBGRUPO B
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23257060,A CORUÑA | COPA > SUBGRUPO C
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23686232,LUGO | LIGA > FASE PREVIA | GRUPO A
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23686233,LUGO | LIGA > FASE PREVIA | GRUPO B
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23947605,LUGO | LIGA > FASE LIGA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23947606,LUGO | LIGA > FASE COPA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23244683,OURENSE | 1ª FASE | GRUPO 1º
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23244706,OURENSE | 1ª FASE | GRUPO 2º
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23848979,OURENSE | 2ª FASE > GRUPO A1
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23848980,OURENSE | 2ª FASE > GRUPO A2
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23849203,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23849214,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23849217,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23849239,VIGO | LIGA REGULAR > GRUPO 4ª DIVISIÓN
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029782,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029783,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029784,VIGO | COPA FEDERACIÓN > GRUPO C
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029785,VIGO | COPA FEDERACIÓN > GRUPO D
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029779,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029780,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24029781,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23464410,VIGO | FASE PREVIA GRUPO 1
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23465780,VIGO | FASE PREVIA GRUPO 2
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23465873,VIGO | FASE PREVIA GRUPO 3
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23465905,VIGO | FASE PREVIA GRUPO 4
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,23549410,PONTEVEDRA | LIGA
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24016656,PONTEVEDRA | COPA > GRUPO A
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24016658,PONTEVEDRA | COPA > GRUPO B
1000120,INFANTIL FUTBOL SALA,20005943,INFANTIL - PRIMERA FUTGAL F.S.,24016659,PONTEVEDRA | COPA > GRUPO C
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24099583,FERROL | COPA < ROBERTO AMADO
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24083502,SANTIAGO | FINAL LIGA 1ª DIVISION
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24083506,SANTIAGO | FINAL LIGA 2º DIVISION
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24089557,SANTIAGO | COPA
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23288202,A CORUÑA | COPA > ELIMINATORIAS
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24097014,LUGO | COPA
